Iteracion	Magnetizacion	Energia
292800	0.457031	-1.492188
292900	0.470703	-1.507812
293000	0.476562	-1.503906
293100	0.478516	-1.500000
293200	0.484375	-1.496094
293300	0.492188	-1.500000
293400	0.490234	-1.511719
293500	0.490234	-1.500000
293600	0.488281	-1.488281
293700	0.476562	-1.492188
293800	0.468750	-1.480469
293900	0.478516	-1.484375
294000	0.472656	-1.460938
294100	0.466797	-1.457031
294200	0.470703	-1.472656
294300	0.472656	-1.492188
294400	0.480469	-1.515625
294500	0.458984	-1.460938
294600	0.466797	-1.496094
294700	0.474609	-1.539062
294800	0.470703	-1.507812
294900	0.464844	-1.515625
295000	0.472656	-1.507812
295100	0.476562	-1.503906
295200	0.476562	-1.515625
295300	0.486328	-1.535156
295400	0.500000	-1.554688
295500	0.496094	-1.546875
295600	0.486328	-1.539062
295700	0.484375	-1.550781
295800	0.474609	-1.531250
295900	0.484375	-1.542969
296000	0.470703	-1.542969
296100	0.468750	-1.535156
296200	0.468750	-1.523438
296300	0.457031	-1.519531
296400	0.468750	-1.531250
296500	0.466797	-1.531250
296600	0.472656	-1.558594
296700	0.464844	-1.535156
296800	0.466797	-1.511719
296900	0.455078	-1.527344
297000	0.445312	-1.531250
297100	0.451172	-1.539062
297200	0.449219	-1.558594
297300	0.457031	-1.562500
297400	0.460938	-1.570312
297500	0.458984	-1.585938
297600	0.458984	-1.597656
297700	0.455078	-1.585938
297800	0.453125	-1.585938
297900	0.453125	-1.582031
298000	0.451172	-1.582031
298100	0.462891	-1.578125
298200	0.462891	-1.593750
298300	0.464844	-1.593750
298400	0.462891	-1.582031
298500	0.453125	-1.578125
298600	0.451172	-1.582031
298700	0.468750	-1.582031
298800	0.482422	-1.597656
298900	0.482422	-1.609375
299000	0.476562	-1.597656
299100	0.476562	-1.597656
299200	0.492188	-1.621094
299300	0.482422	-1.636719
299400	0.472656	-1.613281
299500	0.476562	-1.613281
299600	0.476562	-1.605469
299700	0.474609	-1.605469
299800	0.474609	-1.609375
299900	0.480469	-1.589844
300000	0.488281	-1.582031
300100	0.490234	-1.574219
300200	0.500000	-1.570312
300300	0.488281	-1.554688
300400	0.498047	-1.558594
300500	0.490234	-1.578125
300600	0.498047	-1.570312
300700	0.496094	-1.570312
300800	0.503906	-1.597656
300900	0.500000	-1.578125
301000	0.500000	-1.601562
301100	0.492188	-1.597656
301200	0.492188	-1.605469
301300	0.488281	-1.589844
301400	0.492188	-1.589844
301500	0.490234	-1.589844
301600	0.486328	-1.566406
301700	0.490234	-1.597656
301800	0.478516	-1.582031
301900	0.466797	-1.570312
302000	0.474609	-1.585938
302100	0.472656	-1.574219
302200	0.470703	-1.570312
302300	0.476562	-1.562500
302400	0.474609	-1.554688
302500	0.476562	-1.531250
302600	0.478516	-1.531250
302700	0.482422	-1.539062
302800	0.482422	-1.550781
302900	0.480469	-1.542969
303000	0.490234	-1.585938
303100	0.500000	-1.593750
303200	0.500000	-1.601562
303300	0.492188	-1.609375
303400	0.494141	-1.597656
303500	0.490234	-1.597656
303600	0.494141	-1.593750
303700	0.509766	-1.613281
303800	0.519531	-1.628906
303900	0.521484	-1.660156
304000	0.531250	-1.644531
304100	0.533203	-1.636719
304200	0.533203	-1.652344
304300	0.537109	-1.652344
304400	0.529297	-1.640625
304500	0.527344	-1.644531
304600	0.523438	-1.660156
304700	0.527344	-1.656250
304800	0.529297	-1.652344
304900	0.531250	-1.667969
305000	0.525391	-1.656250
305100	0.519531	-1.644531
305200	0.525391	-1.636719
305300	0.533203	-1.648438
305400	0.525391	-1.636719
305500	0.517578	-1.632812
305600	0.521484	-1.644531
305700	0.505859	-1.656250
305800	0.515625	-1.679688
305900	0.505859	-1.664062
306000	0.501953	-1.640625
306100	0.500000	-1.648438
306200	0.505859	-1.636719
306300	0.500000	-1.632812
306400	0.494141	-1.644531
306500	0.488281	-1.644531
306600	0.486328	-1.632812
306700	0.488281	-1.609375
306800	0.482422	-1.597656
306900	0.492188	-1.621094
307000	0.492188	-1.605469
307100	0.498047	-1.609375
307200	0.500000	-1.617188
307300	0.509766	-1.601562
307400	0.521484	-1.617188
307500	0.523438	-1.589844
307600	0.531250	-1.585938
307700	0.533203	-1.589844
307800	0.539062	-1.609375
307900	0.550781	-1.609375
308000	0.558594	-1.613281
308100	0.566406	-1.613281
308200	0.558594	-1.585938
308300	0.568359	-1.609375
308400	0.578125	-1.632812
308500	0.574219	-1.621094
308600	0.560547	-1.578125
308700	0.566406	-1.601562
308800	0.572266	-1.582031
308900	0.568359	-1.597656
309000	0.564453	-1.601562
309100	0.556641	-1.589844
309200	0.556641	-1.570312
309300	0.558594	-1.605469
309400	0.560547	-1.574219
309500	0.564453	-1.593750
309600	0.554688	-1.570312
309700	0.552734	-1.582031
309800	0.552734	-1.605469
309900	0.552734	-1.621094
310000	0.546875	-1.617188
310100	0.544922	-1.628906
310200	0.552734	-1.636719
310300	0.558594	-1.632812
310400	0.558594	-1.621094
310500	0.556641	-1.628906
310600	0.552734	-1.613281
310700	0.546875	-1.609375
310800	0.541016	-1.605469
310900	0.539062	-1.609375
311000	0.531250	-1.593750
311100	0.531250	-1.621094
311200	0.535156	-1.617188
311300	0.531250	-1.617188
311400	0.517578	-1.609375
311500	0.517578	-1.605469
311600	0.523438	-1.601562
311700	0.517578	-1.601562
311800	0.513672	-1.593750
311900	0.513672	-1.585938
312000	0.505859	-1.578125
312100	0.507812	-1.578125
312200	0.509766	-1.597656
312300	0.511719	-1.617188
312400	0.501953	-1.601562
312500	0.500000	-1.593750
312600	0.503906	-1.601562
312700	0.494141	-1.589844
312800	0.501953	-1.582031
312900	0.507812	-1.585938
313000	0.511719	-1.597656
313100	0.513672	-1.625000
313200	0.523438	-1.613281
313300	0.509766	-1.605469
313400	0.501953	-1.582031
313500	0.496094	-1.562500
313600	0.494141	-1.558594
313700	0.505859	-1.570312
313800	0.500000	-1.589844
313900	0.498047	-1.574219
314000	0.492188	-1.597656
314100	0.498047	-1.609375
314200	0.500000	-1.597656
314300	0.498047	-1.558594
314400	0.496094	-1.566406
314500	0.488281	-1.546875
314600	0.476562	-1.539062
314700	0.474609	-1.550781
314800	0.472656	-1.546875
314900	0.462891	-1.519531
315000	0.457031	-1.515625
315100	0.466797	-1.503906
315200	0.476562	-1.488281
315300	0.470703	-1.464844
315400	0.468750	-1.468750
315500	0.466797	-1.464844
315600	0.460938	-1.472656
315700	0.455078	-1.472656
315800	0.455078	-1.480469
315900	0.468750	-1.488281
316000	0.482422	-1.511719
316100	0.496094	-1.519531
316200	0.507812	-1.546875
316300	0.509766	-1.554688
316400	0.505859	-1.566406
316500	0.500000	-1.527344
316600	0.511719	-1.550781
316700	0.515625	-1.546875
316800	0.527344	-1.570312
316900	0.519531	-1.542969
317000	0.523438	-1.566406
317100	0.515625	-1.585938
317200	0.511719	-1.566406
317300	0.515625	-1.531250
317400	0.527344	-1.539062
317500	0.531250	-1.542969
317600	0.529297	-1.535156
317700	0.533203	-1.550781
317800	0.523438	-1.554688
317900	0.525391	-1.566406
318000	0.525391	-1.539062
318100	0.527344	-1.558594
318200	0.511719	-1.546875
318300	0.513672	-1.519531
318400	0.507812	-1.523438
318500	0.517578	-1.527344
318600	0.525391	-1.535156
318700	0.531250	-1.531250
318800	0.535156	-1.542969
318900	0.531250	-1.550781
319000	0.539062	-1.539062
319100	0.541016	-1.546875
319200	0.548828	-1.558594
319300	0.550781	-1.578125
319400	0.544922	-1.589844
319500	0.542969	-1.574219
319600	0.548828	-1.585938
319700	0.566406	-1.609375
319800	0.568359	-1.601562
319900	0.564453	-1.589844
320000	0.570312	-1.582031
320100	0.566406	-1.574219
320200	0.574219	-1.578125
320300	0.578125	-1.578125
320400	0.585938	-1.554688
320500	0.589844	-1.566406
320600	0.595703	-1.542969
320700	0.593750	-1.550781
320800	0.603516	-1.585938
320900	0.603516	-1.570312
321000	0.601562	-1.558594
321100	0.595703	-1.562500
321200	0.599609	-1.562500
321300	0.605469	-1.554688
321400	0.603516	-1.550781
321500	0.597656	-1.546875
321600	0.599609	-1.554688
321700	0.591797	-1.550781
321800	0.578125	-1.546875
321900	0.580078	-1.539062
322000	0.576172	-1.511719
322100	0.580078	-1.523438
322200	0.585938	-1.527344
322300	0.593750	-1.558594
322400	0.597656	-1.562500
322500	0.593750	-1.562500
322600	0.595703	-1.554688
322700	0.601562	-1.574219
322800	0.603516	-1.585938
322900	0.603516	-1.578125
323000	0.603516	-1.582031
323100	0.605469	-1.578125
323200	0.613281	-1.582031
323300	0.605469	-1.566406
323400	0.605469	-1.550781
323500	0.617188	-1.554688
323600	0.621094	-1.550781
323700	0.621094	-1.562500
323800	0.625000	-1.554688
323900	0.621094	-1.542969
324000	0.621094	-1.554688
324100	0.630859	-1.566406
324200	0.623047	-1.550781
324300	0.617188	-1.539062
324400	0.623047	-1.546875
324500	0.623047	-1.542969
324600	0.626953	-1.558594
324700	0.626953	-1.558594
324800	0.636719	-1.574219
324900	0.638672	-1.570312
325000	0.638672	-1.574219
325100	0.644531	-1.550781
325200	0.626953	-1.558594
325300	0.621094	-1.554688
325400	0.619141	-1.562500
325500	0.615234	-1.562500
325600	0.613281	-1.554688
325700	0.617188	-1.566406
325800	0.625000	-1.566406
325900	0.636719	-1.593750
326000	0.634766	-1.605469
326100	0.632812	-1.593750
326200	0.630859	-1.601562
326300	0.626953	-1.593750
326400	0.621094	-1.593750
326500	0.617188	-1.589844
326600	0.626953	-1.632812
326700	0.626953	-1.648438
326800	0.630859	-1.644531
326900	0.636719	-1.687500
327000	0.626953	-1.687500
327100	0.630859	-1.683594
327200	0.632812	-1.699219
327300	0.632812	-1.695312
327400	0.642578	-1.691406
327500	0.634766	-1.683594
327600	0.642578	-1.714844
327700	0.638672	-1.718750
327800	0.632812	-1.691406
327900	0.625000	-1.667969
328000	0.626953	-1.660156
328100	0.632812	-1.664062
328200	0.642578	-1.679688
328300	0.642578	-1.683594
328400	0.646484	-1.675781
328500	0.650391	-1.679688
328600	0.634766	-1.656250
328700	0.636719	-1.636719
328800	0.638672	-1.632812
328900	0.632812	-1.609375
329000	0.636719	-1.597656
329100	0.642578	-1.613281
329200	0.652344	-1.621094
329300	0.664062	-1.644531
329400	0.656250	-1.617188
329500	0.650391	-1.570312
329600	0.650391	-1.585938
329700	0.646484	-1.582031
329800	0.632812	-1.601562
329900	0.623047	-1.601562
330000	0.613281	-1.589844
330100	0.609375	-1.593750
330200	0.611328	-1.585938
330300	0.609375	-1.589844
330400	0.603516	-1.582031
330500	0.609375	-1.593750
330600	0.621094	-1.605469
330700	0.615234	-1.613281
330800	0.619141	-1.617188
330900	0.625000	-1.613281
331000	0.626953	-1.625000
331100	0.634766	-1.628906
331200	0.628906	-1.613281
331300	0.634766	-1.617188
331400	0.640625	-1.625000
331500	0.628906	-1.632812
331600	0.634766	-1.640625
331700	0.623047	-1.621094
331800	0.625000	-1.625000
331900	0.611328	-1.609375
332000	0.621094	-1.640625
332100	0.621094	-1.640625
332200	0.628906	-1.617188
332300	0.621094	-1.625000
332400	0.623047	-1.617188
332500	0.628906	-1.605469
332600	0.642578	-1.628906
332700	0.632812	-1.613281
332800	0.646484	-1.628906
332900	0.652344	-1.640625
333000	0.646484	-1.613281
333100	0.636719	-1.585938
333200	0.646484	-1.585938
333300	0.644531	-1.578125
333400	0.638672	-1.574219
333500	0.632812	-1.546875
333600	0.634766	-1.542969
333700	0.636719	-1.566406
333800	0.634766	-1.566406
333900	0.644531	-1.570312
334000	0.644531	-1.554688
334100	0.652344	-1.539062
334200	0.656250	-1.546875
334300	0.660156	-1.558594
334400	0.658203	-1.558594
334500	0.660156	-1.546875
334600	0.666016	-1.570312
334700	0.658203	-1.585938
334800	0.654297	-1.597656
334900	0.652344	-1.593750
335000	0.658203	-1.582031
335100	0.662109	-1.585938
335200	0.658203	-1.582031
335300	0.656250	-1.574219
335400	0.675781	-1.605469
335500	0.666016	-1.597656
335600	0.679688	-1.617188
335700	0.679688	-1.625000
335800	0.679688	-1.613281
335900	0.681641	-1.617188
336000	0.666016	-1.585938
336100	0.662109	-1.597656
336200	0.654297	-1.601562
336300	0.652344	-1.585938
336400	0.652344	-1.593750
336500	0.656250	-1.593750
336600	0.654297	-1.601562
336700	0.656250	-1.601562
336800	0.650391	-1.589844
336900	0.648438	-1.589844
337000	0.654297	-1.593750
337100	0.658203	-1.589844
337200	0.644531	-1.593750
337300	0.638672	-1.578125
337400	0.648438	-1.585938
337500	0.650391	-1.597656
337600	0.644531	-1.601562
337700	0.650391	-1.601562
337800	0.648438	-1.597656
337900	0.646484	-1.605469
338000	0.650391	-1.589844
338100	0.646484	-1.570312
338200	0.648438	-1.554688
338300	0.652344	-1.582031
338400	0.656250	-1.582031
338500	0.658203	-1.589844
338600	0.662109	-1.589844
338700	0.664062	-1.578125
338800	0.662109	-1.566406
338900	0.664062	-1.562500
339000	0.660156	-1.550781
339100	0.662109	-1.562500
339200	0.660156	-1.566406
339300	0.667969	-1.578125
339400	0.667969	-1.601562
339500	0.675781	-1.632812
339600	0.685547	-1.632812
339700	0.681641	-1.625000
339800	0.669922	-1.632812
339900	0.677734	-1.644531
340000	0.681641	-1.640625
340100	0.687500	-1.628906
340200	0.685547	-1.613281
340300	0.687500	-1.625000
340400	0.705078	-1.656250
340500	0.707031	-1.660156
340600	0.705078	-1.667969
340700	0.703125	-1.664062
340800	0.718750	-1.683594
340900	0.714844	-1.667969
341000	0.724609	-1.675781
341100	0.716797	-1.652344
341200	0.722656	-1.644531
341300	0.722656	-1.632812
341400	0.734375	-1.679688
341500	0.730469	-1.671875
341600	0.734375	-1.683594
341700	0.724609	-1.664062
341800	0.724609	-1.667969
341900	0.738281	-1.675781
342000	0.732422	-1.667969
342100	0.732422	-1.667969
342200	0.728516	-1.660156
342300	0.742188	-1.699219
342400	0.740234	-1.703125
342500	0.751953	-1.714844
342600	0.736328	-1.691406
342700	0.736328	-1.699219
342800	0.738281	-1.671875
342900	0.742188	-1.675781
343000	0.736328	-1.660156
343100	0.736328	-1.648438
343200	0.744141	-1.652344
343300	0.742188	-1.652344
343400	0.738281	-1.625000
343500	0.742188	-1.625000
343600	0.736328	-1.644531
343700	0.744141	-1.660156
343800	0.750000	-1.664062
343900	0.748047	-1.667969
344000	0.751953	-1.675781
344100	0.757812	-1.675781
344200	0.763672	-1.695312
344300	0.755859	-1.687500
344400	0.746094	-1.652344
344500	0.753906	-1.664062
344600	0.751953	-1.644531
344700	0.753906	-1.644531
344800	0.769531	-1.695312
344900	0.771484	-1.675781
345000	0.771484	-1.664062
345100	0.765625	-1.648438
345200	0.763672	-1.648438
345300	0.751953	-1.632812
345400	0.757812	-1.640625
345500	0.755859	-1.636719
345600	0.765625	-1.667969
345700	0.771484	-1.687500
345800	0.771484	-1.683594
345900	0.767578	-1.667969
346000	0.767578	-1.664062
346100	0.753906	-1.636719
346200	0.751953	-1.640625
346300	0.759766	-1.636719
346400	0.761719	-1.617188
346500	0.757812	-1.613281
346600	0.753906	-1.605469
346700	0.748047	-1.593750
346800	0.751953	-1.605469
346900	0.759766	-1.617188
347000	0.769531	-1.625000
347100	0.787109	-1.644531
347200	0.785156	-1.621094
347300	0.785156	-1.628906
347400	0.781250	-1.625000
347500	0.779297	-1.617188
347600	0.781250	-1.632812
347700	0.789062	-1.644531
347800	0.785156	-1.652344
347900	0.785156	-1.656250
348000	0.791016	-1.679688
348100	0.785156	-1.660156
348200	0.781250	-1.656250
348300	0.781250	-1.644531
348400	0.787109	-1.648438
348500	0.785156	-1.652344
348600	0.775391	-1.636719
348700	0.785156	-1.652344
348800	0.785156	-1.664062
348900	0.789062	-1.679688
349000	0.787109	-1.667969
349100	0.792969	-1.664062
349200	0.781250	-1.640625
349300	0.777344	-1.625000
349400	0.783203	-1.640625
349500	0.791016	-1.675781
349600	0.800781	-1.671875
349700	0.798828	-1.679688
349800	0.796875	-1.671875
349900	0.798828	-1.683594
350000	0.792969	-1.671875
350100	0.796875	-1.656250
350200	0.791016	-1.648438
350300	0.794922	-1.683594
350400	0.796875	-1.671875
350500	0.794922	-1.679688
350600	0.787109	-1.640625
350700	0.787109	-1.652344
350800	0.800781	-1.660156
350900	0.808594	-1.679688
351000	0.812500	-1.691406
351100	0.810547	-1.703125
351200	0.816406	-1.707031
351300	0.818359	-1.710938
351400	0.820312	-1.691406
351500	0.814453	-1.691406
351600	0.798828	-1.667969
351700	0.787109	-1.648438
351800	0.787109	-1.621094
351900	0.791016	-1.636719
352000	0.796875	-1.644531
352100	0.800781	-1.648438
352200	0.785156	-1.632812
352300	0.777344	-1.613281
352400	0.779297	-1.625000
352500	0.777344	-1.613281
352600	0.781250	-1.617188
352700	0.779297	-1.617188
352800	0.787109	-1.640625
352900	0.785156	-1.636719
353000	0.783203	-1.621094
353100	0.783203	-1.597656
353200	0.781250	-1.601562
353300	0.777344	-1.617188
353400	0.787109	-1.648438
353500	0.789062	-1.632812
353600	0.787109	-1.625000
353700	0.787109	-1.625000
353800	0.771484	-1.617188
353900	0.775391	-1.621094
354000	0.767578	-1.617188
354100	0.771484	-1.621094
354200	0.779297	-1.644531
354300	0.781250	-1.652344
354400	0.787109	-1.671875
354500	0.792969	-1.683594
354600	0.791016	-1.656250
354700	0.783203	-1.625000
354800	0.789062	-1.640625
354900	0.785156	-1.621094
355000	0.783203	-1.617188
355100	0.789062	-1.644531
355200	0.800781	-1.691406
355300	0.802734	-1.687500
355400	0.798828	-1.699219
355500	0.792969	-1.695312
355600	0.794922	-1.707031
355700	0.791016	-1.699219
355800	0.789062	-1.679688
355900	0.791016	-1.671875
356000	0.800781	-1.707031
356100	0.794922	-1.691406
356200	0.798828	-1.703125
356300	0.806641	-1.730469
356400	0.806641	-1.722656
356500	0.808594	-1.742188
356600	0.804688	-1.738281
356700	0.812500	-1.746094
356800	0.806641	-1.750000
356900	0.810547	-1.746094
357000	0.808594	-1.734375
357100	0.804688	-1.718750
357200	0.802734	-1.718750
357300	0.806641	-1.718750
357400	0.810547	-1.722656
357500	0.804688	-1.714844
357600	0.808594	-1.703125
357700	0.816406	-1.714844
357800	0.816406	-1.695312
357900	0.812500	-1.687500
358000	0.812500	-1.683594
358100	0.810547	-1.679688
358200	0.816406	-1.695312
358300	0.818359	-1.699219
358400	0.818359	-1.695312
358500	0.816406	-1.687500
358600	0.814453	-1.687500
358700	0.808594	-1.675781
358800	0.810547	-1.679688
358900	0.812500	-1.679688
359000	0.810547	-1.691406
359100	0.810547	-1.683594
359200	0.806641	-1.675781
359300	0.812500	-1.683594
359400	0.808594	-1.679688
359500	0.804688	-1.695312
359600	0.806641	-1.675781
359700	0.810547	-1.671875
359800	0.796875	-1.652344
359900	0.802734	-1.656250
360000	0.808594	-1.671875
360100	0.808594	-1.679688
360200	0.812500	-1.691406
360300	0.810547	-1.699219
360400	0.816406	-1.710938
360500	0.816406	-1.695312
360600	0.822266	-1.699219
360700	0.828125	-1.710938
360800	0.820312	-1.695312
360900	0.824219	-1.687500
361000	0.816406	-1.671875
361100	0.822266	-1.687500
361200	0.828125	-1.703125
361300	0.832031	-1.710938
361400	0.822266	-1.699219
361500	0.826172	-1.707031
361600	0.818359	-1.687500
361700	0.824219	-1.691406
361800	0.824219	-1.679688
361900	0.824219	-1.660156
362000	0.824219	-1.667969
362100	0.828125	-1.675781
362200	0.837891	-1.695312
362300	0.839844	-1.695312
362400	0.845703	-1.730469
362500	0.849609	-1.734375
362600	0.851562	-1.730469
362700	0.853516	-1.695312
362800	0.855469	-1.703125
362900	0.857422	-1.730469
363000	0.855469	-1.710938
363100	0.843750	-1.699219
363200	0.851562	-1.707031
363300	0.855469	-1.714844
363400	0.855469	-1.710938
363500	0.861328	-1.726562
363600	0.861328	-1.718750
363700	0.849609	-1.699219
363800	0.839844	-1.671875
363900	0.833984	-1.660156
364000	0.835938	-1.644531
364100	0.839844	-1.652344
364200	0.833984	-1.648438
364300	0.837891	-1.664062
364400	0.843750	-1.671875
364500	0.845703	-1.679688
364600	0.843750	-1.679688
364700	0.841797	-1.679688
364800	0.832031	-1.671875
364900	0.832031	-1.667969
365000	0.833984	-1.660156
365100	0.835938	-1.664062
365200	0.826172	-1.652344
365300	0.828125	-1.652344
365400	0.818359	-1.636719
365500	0.818359	-1.636719
365600	0.816406	-1.632812
365700	0.812500	-1.625000
365800	0.804688	-1.625000
365900	0.804688	-1.605469
366000	0.794922	-1.601562
366100	0.806641	-1.597656
366200	0.791016	-1.554688
366300	0.792969	-1.566406
366400	0.791016	-1.558594
366500	0.787109	-1.546875
366600	0.787109	-1.542969
366700	0.789062	-1.539062
366800	0.794922	-1.554688
366900	0.796875	-1.535156
367000	0.785156	-1.531250
367100	0.779297	-1.535156
367200	0.777344	-1.531250
367300	0.767578	-1.519531
367400	0.777344	-1.523438
367500	0.781250	-1.515625
367600	0.773438	-1.511719
367700	0.769531	-1.519531
367800	0.763672	-1.519531
367900	0.765625	-1.511719
368000	0.759766	-1.500000
368100	0.767578	-1.500000
368200	0.771484	-1.503906
368300	0.767578	-1.484375
368400	0.771484	-1.492188
368500	0.771484	-1.496094
368600	0.775391	-1.503906
368700	0.791016	-1.515625
368800	0.802734	-1.511719
368900	0.796875	-1.519531
369000	0.812500	-1.550781
369100	0.814453	-1.542969
369200	0.808594	-1.550781
369300	0.810547	-1.578125
369400	0.812500	-1.574219
369500	0.804688	-1.546875
369600	0.816406	-1.558594
369700	0.806641	-1.542969
369800	0.810547	-1.554688
369900	0.818359	-1.585938
370000	0.824219	-1.601562
370100	0.824219	-1.605469
370200	0.828125	-1.601562
370300	0.820312	-1.605469
370400	0.820312	-1.605469
370500	0.818359	-1.613281
370600	0.822266	-1.609375
370700	0.826172	-1.640625
370800	0.828125	-1.644531
370900	0.828125	-1.667969
371000	0.841797	-1.703125
371100	0.835938	-1.667969
371200	0.841797	-1.675781
371300	0.832031	-1.640625
371400	0.835938	-1.652344
371500	0.833984	-1.640625
371600	0.832031	-1.644531
371700	0.830078	-1.640625
371800	0.826172	-1.632812
371900	0.808594	-1.597656
372000	0.812500	-1.597656
372100	0.804688	-1.601562
372200	0.802734	-1.593750
372300	0.804688	-1.582031
372400	0.802734	-1.582031
372500	0.789062	-1.562500
372600	0.783203	-1.562500
372700	0.783203	-1.542969
372800	0.779297	-1.519531
372900	0.781250	-1.503906
373000	0.785156	-1.523438
373100	0.779297	-1.519531
373200	0.777344	-1.507812
373300	0.771484	-1.507812
373400	0.763672	-1.496094
373500	0.761719	-1.496094
373600	0.755859	-1.488281
373700	0.763672	-1.496094
373800	0.767578	-1.523438
373900	0.783203	-1.542969
374000	0.802734	-1.562500
374100	0.791016	-1.546875
374200	0.789062	-1.550781
374300	0.798828	-1.558594
374400	0.796875	-1.562500
374500	0.800781	-1.585938
374600	0.798828	-1.566406
374700	0.800781	-1.570312
374800	0.802734	-1.585938
374900	0.808594	-1.593750
375000	0.804688	-1.597656
375100	0.800781	-1.609375
375200	0.802734	-1.609375
375300	0.802734	-1.601562
375400	0.806641	-1.613281
375500	0.808594	-1.621094
375600	0.818359	-1.640625
375700	0.822266	-1.632812
375800	0.820312	-1.597656
375900	0.818359	-1.585938
376000	0.810547	-1.585938
376100	0.812500	-1.613281
376200	0.802734	-1.625000
376300	0.798828	-1.605469
376400	0.800781	-1.609375
376500	0.810547	-1.593750
376600	0.814453	-1.597656
376700	0.826172	-1.605469
376800	0.824219	-1.578125
376900	0.832031	-1.597656
377000	0.833984	-1.589844
377100	0.841797	-1.613281
377200	0.835938	-1.617188
377300	0.828125	-1.601562
377400	0.826172	-1.582031
377500	0.822266	-1.582031
377600	0.826172	-1.597656
377700	0.828125	-1.605469
377800	0.822266	-1.628906
377900	0.833984	-1.664062
378000	0.828125	-1.652344
378100	0.841797	-1.667969
378200	0.833984	-1.656250
378300	0.833984	-1.656250
378400	0.830078	-1.648438
378500	0.816406	-1.644531
378600	0.826172	-1.640625
378700	0.832031	-1.652344
378800	0.845703	-1.671875
378900	0.861328	-1.695312
379000	0.851562	-1.675781
379100	0.847656	-1.667969
379200	0.851562	-1.667969
379300	0.851562	-1.675781
379400	0.851562	-1.660156
379500	0.863281	-1.687500
379600	0.867188	-1.710938
379700	0.861328	-1.679688
379800	0.876953	-1.714844
379900	0.875000	-1.714844
380000	0.869141	-1.707031
380100	0.863281	-1.699219
380200	0.865234	-1.714844
380300	0.869141	-1.726562
380400	0.878906	-1.734375
380500	0.882812	-1.746094
380600	0.882812	-1.734375
380700	0.882812	-1.707031
380800	0.882812	-1.703125
380900	0.871094	-1.687500
381000	0.865234	-1.675781
381100	0.859375	-1.660156
381200	0.869141	-1.671875
381300	0.861328	-1.648438
381400	0.861328	-1.648438
381500	0.871094	-1.660156
381600	0.880859	-1.679688
381700	0.886719	-1.687500
381800	0.880859	-1.656250
381900	0.875000	-1.660156
382000	0.886719	-1.703125
382100	0.888672	-1.714844
382200	0.888672	-1.718750
382300	0.898438	-1.714844
382400	0.900391	-1.722656
382500	0.904297	-1.742188
382600	0.904297	-1.746094
382700	0.902344	-1.734375
382800	0.906250	-1.757812
382900	0.902344	-1.750000
383000	0.904297	-1.765625
383100	0.910156	-1.773438
383200	0.910156	-1.781250
383300	0.910156	-1.769531
383400	0.904297	-1.769531
383500	0.902344	-1.761719
383600	0.906250	-1.781250
383700	0.900391	-1.757812
383800	0.908203	-1.777344
383900	0.898438	-1.753906
384000	0.902344	-1.757812
384100	0.904297	-1.761719
384200	0.902344	-1.757812
384300	0.906250	-1.761719
384400	0.908203	-1.761719
384500	0.908203	-1.757812
384600	0.892578	-1.730469
384700	0.896484	-1.738281
384800	0.896484	-1.734375
384900	0.902344	-1.750000
385000	0.902344	-1.753906
385100	0.902344	-1.753906
385200	0.908203	-1.761719
385300	0.914062	-1.773438
385400	0.908203	-1.765625
385500	0.912109	-1.757812
385600	0.910156	-1.761719
385700	0.904297	-1.750000
385800	0.912109	-1.753906
385900	0.906250	-1.750000
386000	0.908203	-1.753906
386100	0.912109	-1.753906
386200	0.914062	-1.761719
386300	0.906250	-1.757812
386400	0.910156	-1.769531
386500	0.906250	-1.761719
386600	0.904297	-1.757812
386700	0.910156	-1.765625
386800	0.910156	-1.761719
386900	0.900391	-1.746094
387000	0.896484	-1.734375
387100	0.888672	-1.734375
387200	0.888672	-1.738281
387300	0.884766	-1.734375
387400	0.880859	-1.726562
387500	0.873047	-1.707031
387600	0.884766	-1.718750
387700	0.898438	-1.750000
387800	0.894531	-1.750000
387900	0.886719	-1.730469
388000	0.886719	-1.722656
388100	0.876953	-1.707031
388200	0.888672	-1.718750
388300	0.892578	-1.718750
388400	0.888672	-1.710938
388500	0.888672	-1.726562
388600	0.890625	-1.734375
388700	0.886719	-1.734375
388800	0.896484	-1.761719
388900	0.892578	-1.738281
389000	0.892578	-1.746094
389100	0.880859	-1.718750
389200	0.878906	-1.699219
389300	0.882812	-1.695312
389400	0.878906	-1.691406
389500	0.873047	-1.683594
389600	0.867188	-1.660156
389700	0.869141	-1.671875
389800	0.855469	-1.644531
389900	0.855469	-1.648438
390000	0.863281	-1.667969
390100	0.867188	-1.691406
390200	0.871094	-1.703125
390300	0.863281	-1.710938
390400	0.863281	-1.718750
390500	0.859375	-1.691406
390600	0.871094	-1.714844
390700	0.878906	-1.726562
390800	0.873047	-1.722656
390900	0.869141	-1.714844
391000	0.871094	-1.726562
391100	0.871094	-1.718750
391200	0.875000	-1.730469
391300	0.871094	-1.718750
391400	0.876953	-1.722656
391500	0.882812	-1.730469
391600	0.882812	-1.714844
391700	0.875000	-1.703125
391800	0.863281	-1.695312
391900	0.863281	-1.683594
392000	0.853516	-1.675781
392100	0.847656	-1.667969
392200	0.847656	-1.664062
392300	0.855469	-1.660156
392400	0.855469	-1.671875
392500	0.853516	-1.679688
